Geometric Place Expression,Assessment Activity Date,Disturbance Date Occurred Before,Disturbance Date Occurred On ,Recommendation Type,EAMENA ID,Datum Type,Threat Probability ,Cultural Period Certainty,Site Feature Arrangement Type,Site Feature Number Type,Heritage Place Resource Instance,Assessment Investigator - Actor,GE Imagery Acquisition Date,Disturbance Date From,Disturbance Date To ,Imagery Acquisition Date,Designation To Date,Disturbance Date Occurred On ,Disturbance Date From,Disturbance Date To ,Land Cover Assessment Date,Maximum Depth/Min Elevation,Tidal Range,Detailed Condition Assessments,Threat Cause Type,Depositional Process,Spatial Coordinates Ref System,Disturbance Cause Assignment Assessor Name - Actor,Overall Site Morphology Type,Overall Site Shape Type,Archaeological From Date,Overall Condition State Type,Assessment Activity Type,Disturbance Cause Certainty ,SH Date to,Measurement Source Type ,Disturbance Cause Category Type,Site Feature Interpretation Number Type,Investigator Role Type,Archaeological To Date,Cultural Period Type,Heritage Place Function,Effect Type,Geometry Qualifier,Cultural Sub-period Certainty,Heritage Place Function Certainty ,Datum Description/EPSG code,Address,Address Type,Administrative Division ,Administrative Division Type,Construction Technique,Material Type,Material Class,Measurement Unit,Measurement Number,Site Feature Interpretation Type,Site Feature Form Type Certainty,Site Feature Shape Type,Country Type,Information Resource,Site Feature Interpretation Certainty,Site Feature Form Type,Google Earth Assessment,Effect Certainty,Minimum Depth/Max Elevation,Wave Climate,Heritage Place Type,Land Cover Type,General Description,Geometry Extent Certainty,SH Date From,Related Geoarchaeology/Palaeolandscape,Dimension Type,Date Inference Making Actor Name,Threat Inference Making Assessor Name - Actor,Built Component,Location Certainty,Disturbance Cause Type ,Overall Archaeological Certainty Value ,Grid ID,Cultural Sub-period Type,Threat Category,Fetch Type,Bedrock Geology Type,Surficial Geology Type,Priority Type,Information Resource Acquisition Date,Designation,Resource Name,Topography Type,Damage Extent Type,AH Date To,Designation From Date,General Description Type,Name Type,Resource Orientation,Cadastral Reference,Disturbance Date Occurred Before,Intervention Activity Type,BP Date To,AH Date From,BP Date From,Restricted Access Record Designation,resourceid
GEOMETRYCOLLECTION (POINT (35.825736 33.57817)),27/02/2017,,,,EAMENA-0115907,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Unknown,,,,Not Applicable,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,Negligible,,,E35N33-42,,,,,,,,,"E35N33-42_000150, al-Bira II, el Bire II, MAR000417, Li05250",,,,,,"Designation, Toponym, Toponym, Alternative Reference, Alternative Reference",,None,,,,,,,70634c9c-162e-45ec-a8c0-77031d2651bf
GEOMETRYCOLLECTION (POINT (35.853124 33.549575)),27/02/2017,,,,EAMENA-0115909,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Unknown,,,,Not Applicable,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,Medium,,,E35N33-42,,,,,,,,,"E35N33-42_000152, Kafar Danis, Kfardenis, MAR000412, Li05259",,,,,,"Designation, Toponym, Toponym, Alternative Reference, Alternative Reference",,None,,,,,,,9213d1cc-68a9-4473-9e69-7bb5130d2bb6
GEOMETRYCOLLECTION (POINT (35.873418 33.501065)),27/02/2017,,,,EAMENA-0115911,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Classical/Pre-Islamic (Levant/Mesopotamia/Iran/Northern Arabia),Religious,,,Not Applicable,Definite,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,Medium,,,E35N33-42,Roman Imperial (Levant/Mesopotamia),,,,,,,,"E35N33-42_000154, Aaiha, Li05534",,,,,,"Designation, Toponym, Alternative Reference",,None,,,,,,,a782029f-dbde-4cec-aaf2-b3331fda0001
GEOMETRYCOLLECTION (POINT (35.859729 33.565186)),27/02/2017,,,,EAMENA-0115908,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Unknown,,,,Not Applicable,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,Negligible,,,E35N33-42,,,,,,,,,"E35N33-42_000151, Khirbat Ruha, Khirbet Rouha, MAR000413, Li05266",,,,,,"Designation, Toponym, Toponym, Alternative Reference, Alternative Reference",,None,,,,,,,b1557431-d47b-4466-8de0-da0b84a39f64
GEOMETRYCOLLECTION (POINT (35.80089 33.747488)),27/02/2017,,,,EAMENA-0115914,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Unknown,,,,Not Applicable,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,,,,,,,,,E35N33-42_000157,,,,,,Designation,,None,,,,,,,3e2a8054-6e2f-41e0-ba90-26fb7afafe0a
GEOMETRYCOLLECTION (POINT (35.994787 33.743298)),27/02/2017,,,,EAMENA-0115916,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Domestic,,,,Medium,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,,,,,,,,,E35N33-42_000159,,,,,,Designation,,None,,,,,,,62d9ec5d-d6cb-49bd-9dc4-8f259eb4190a
GEOMETRYCOLLECTION (POINT (35.788306 33.745019)),27/02/2017,,,,EAMENA-0115919,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Agricultural/Pastoral,,,,High,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,,,,,,,,,E35N33-42_000162,,,,,,Designation,,None,,,,,,,b2612b63-3e3d-4a1c-aa80-e56a00b3c750
GEOMETRYCOLLECTION (POINT (35.832318 33.747873)),27/02/2017,,,,EAMENA-0115915,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Unknown,,,,Not Applicable,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,,,,,,,,,E35N33-42_000158,,,,,,Designation,,None,,,,,,,7e74006c-7969-4b01-bfe5-f550bdf11496
GEOMETRYCOLLECTION (POINT (35.760979 33.74656)),27/02/2017,,,,EAMENA-0115912,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Agricultural/Pastoral,,,,High,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,,,,,,,,,E35N33-42_000155,,,,,,Designation,,None,,,,,,,aff10f26-e73e-411a-88c9-8b7c391304c4
GEOMETRYCOLLECTION (POINT (35.796987 33.744824)),27/02/2017,,,,EAMENA-0115918,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Unknown,,,,Not Applicable,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,,,,,,,,,E35N33-42_000161,,,,,,Designation,,None,,,,,,,c31c0b0b-72b8-437d-98e8-c5626aff3914
GEOMETRYCOLLECTION (POINT (35.807462 33.744433)),27/02/2017,,,,EAMENA-0115917,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Unknown,,,,Not Applicable,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,,,,,,,,,E35N33-42_000160,,,,,,Designation,,None,,,,,,,c4b8e60c-f45f-4e71-ac70-4d0095b8a516
GEOMETRYCOLLECTION (POINT (35.802206 33.737691)),27/02/2017,,,,EAMENA-0115921,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Agricultural/Pastoral,,,,Medium,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,,,,,,,,,E35N33-42_000164,,,,,,Designation,,None,,,,,,,14afc601-56a9-43e8-92ff-a66aeb942080
GEOMETRYCOLLECTION (POINT (35.762164 33.73166)),27/02/2017,,,,EAMENA-0115926,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Domestic,,,,Medium,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,,,,,,,,,E35N33-42_000169,,,,,,Designation,,None,,,,,,,45d8d1b0-4f6c-4980-bc85-e4d489d9a635
GEOMETRYCOLLECTION (POINT (35.896649 33.582239)),27/02/2017,,,,EAMENA-0115923,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Unknown,,,,Not Applicable,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,Negligible,,,E35N33-42,,,,,,,,,"E35N33-42_000166, Qal'at al-'Amud, Qalaat el Aamoud, MAR000099, Li05270",,,,,,"Designation, Toponym, Toponym, Alternative Reference, Alternative Reference",,None,,,,,,,48f6288b-6963-4aea-99bb-d3b83e5e4cf5
GEOMETRYCOLLECTION (POINT (35.78391 33.739137)),27/02/2017,,,,EAMENA-0115920,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Agricultural/Pastoral,,,,High,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,,,,,,,,,E35N33-42_000163,,,,,,Designation,,None,,,,,,,50c6db41-21ce-4e91-bd1a-8ff67fa2ac78
GEOMETRYCOLLECTION (POINT (35.919136 33.732012)),27/02/2017,,,,EAMENA-0115925,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Unknown,,,,Not Applicable,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,,,,,,,,,E35N33-42_000168,,,,,,Designation,,None,,,,,,,b5b8d2cc-573f-4fdd-a1f3-7cb53d239cad
GEOMETRYCOLLECTION (POINT (35.921618 33.73002)),27/02/2017,,,,EAMENA-0115924,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Unknown,,,,Not Applicable,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,,,,,,,,,E35N33-42_000167,,,,,,Designation,,None,,,,,,,5403060b-5c78-488c-ab5a-002656571e44
GEOMETRYCOLLECTION (POINT (35.992161 33.738457)),27/02/2017,,,,EAMENA-0115922,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Domestic,,,,High,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,,,,,,,,,E35N33-42_000165,,,,,,Designation,,None,,,,,,,c07f7114-084b-4321-9806-83bf079fcfdc
GEOMETRYCOLLECTION (POINT (35.759535 33.712095)),27/02/2017,,,,EAMENA-0115932,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Domestic,,,,High,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,,,,,,,,,E35N33-42_000175,,,,,,Designation,,None,,,,,,,2ec504c2-5741-40ff-874f-99f251e4fffc
GEOMETRYCOLLECTION (POINT (35.804006 33.708808)),27/02/2017,,,,EAMENA-0115933,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Unknown,,,,Not Applicable,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,,,,,,,,,E35N33-42_000176,,,,,,Designation,,None,,,,,,,47041ec3-af9e-40f2-a4a0-97aba4faddee
GEOMETRYCOLLECTION (POINT (35.890464 33.722862)),27/02/2017,,,,EAMENA-0115929,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Unknown,,,,Not Applicable,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,,,,,,,,,E35N33-42_000172,,,,,,Designation,,None,,,,,,,538ecd45-c759-4e7e-8504-0127cd0c29f4
GEOMETRYCOLLECTION (POINT (35.818975 33.713747)),27/02/2017,,,,EAMENA-0115934,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Domestic,,,,Medium,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,,,,,,,,,E35N33-42_000177,,,,,,Designation,,None,,,,,,,562e4582-1da3-416b-a6e6-3d1fdaf0ef61
GEOMETRYCOLLECTION (POINT (35.836309 33.716534)),27/02/2017,,,,EAMENA-0115931,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Unknown,,,,Not Applicable,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,,,,,,,,,E35N33-42_000174,,,,,,Designation,,None,,,,,,,aa9e4797-3471-47ae-992d-9773af90420c
GEOMETRYCOLLECTION (POINT (35.751823 33.733758)),27/02/2017,,,,EAMENA-0115928,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Agricultural/Pastoral,,,,High,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,,,,,,,,,E35N33-42_000171,,,,,,Designation,,None,,,,,,,c51ef0cf-d2ca-4a2e-87a3-947aecba3908
GEOMETRYCOLLECTION (POINT (35.758871 33.734217)),27/02/2017,,,,EAMENA-0115927,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Domestic,,,,Medium,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,,,,,,,,,E35N33-42_000170,,,,,,Designation,,None,,,,,,,b06c0f1a-c32f-4e7a-8861-0a66890053ed
GEOMETRYCOLLECTION (POINT (35.915709 33.682436)),27/02/2017,,,,EAMENA-0115938,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Agricultural/Pastoral,,,,Medium,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,,,,,,,,,E35N33-42_000181,,,,,,Designation,,None,,,,,,,44b70fe2-253e-4634-9cf6-c58fdf4073d3
GEOMETRYCOLLECTION (POINT (35.961176 33.691841)),27/02/2017,,,,EAMENA-0115940,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Agricultural/Pastoral,,,,Medium,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,,,,,,,,,E35N33-42_000183,,,,,,Designation,,None,,,,,,,643e268c-5b74-4c69-8805-d13d5f695813
GEOMETRYCOLLECTION (POINT (35.931626 33.713702)),27/02/2017,,,,EAMENA-0115936,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Agricultural/Pastoral,,,,Medium,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,,,,,,,,,E35N33-42_000179,,,,,,Designation,,None,,,,,,,78bba6ec-2fe8-42ce-9d96-27053e7dc6dc
GEOMETRYCOLLECTION (POINT (35.793067 33.685305)),27/02/2017,,,,EAMENA-0115942,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Unknown,,,,Not Applicable,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,,,,,,,,,E35N33-42_000185,,,,,,Designation,,None,,,,,,,65656c55-025b-44a2-b128-9efbe54e8ee9
GEOMETRYCOLLECTION (POINT (35.959518 33.684664)),27/02/2017,,,,EAMENA-0115941,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Agricultural/Pastoral,,,,Medium,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,,,,,,,,,E35N33-42_000184,,,,,,Designation,,None,,,,,,,e6fbddd9-14f6-4898-b0c9-8e8786682159
GEOMETRYCOLLECTION (POINT (35.80673 33.689303)),27/02/2017,,,,EAMENA-0115939,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Unknown,,,,Not Applicable,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,,,,,,,,,E35N33-42_000182,,,,,,Designation,,None,,,,,,,c610a39d-865f-4890-a681-1f1cbcf9a448
GEOMETRYCOLLECTION (POINT (35.806212 33.667533)),27/02/2017,,,,EAMENA-0115946,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Unknown,,,,Not Applicable,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,,,,,,,,,E35N33-42_000189,,,,,,Designation,,None,,,,,,,37166879-668b-4ccd-833b-c1ce3b4fd7a5
GEOMETRYCOLLECTION (POINT (35.848497 33.657345)),27/02/2017,,,,EAMENA-0115950,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Unknown,,,,Not Applicable,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,,,,,,,,,E35N33-42_000193,,,,,,Designation,,None,,,,,,,981e5bbc-e42f-47a2-9c0e-28138cde78d8
GEOMETRYCOLLECTION (POINT (35.829719 33.66258)),27/02/2017,,,,EAMENA-0115948,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Unknown,,,,Not Applicable,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,,,,,,,,,E35N33-42_000191,,,,,,Designation,,None,,,,,,,3d9b3eb1-11be-4cce-8d4d-5572ee2c87e2
GEOMETRYCOLLECTION (POINT (35.841702 33.661294)),27/02/2017,,,,EAMENA-0115949,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Unknown,,,,Not Applicable,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,,,,,,,,,E35N33-42_000192,,,,,,Designation,,None,,,,,,,bff8d3d3-b378-4502-9df5-f0f0bcb7551a
GEOMETRYCOLLECTION (POINT (35.829067 33.680446)),27/02/2017,,,,EAMENA-0115943,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Unknown,,,,Not Applicable,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,,,,,,,,,E35N33-42_000186,,,,,,Designation,,None,,,,,,,a9649187-061b-4e2c-882b-c6bcd1dba000
GEOMETRYCOLLECTION (POINT (35.796705 33.665372)),27/02/2017,,,,EAMENA-0115947,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Unknown,,,,Not Applicable,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,,,,,,,,,E35N33-42_000190,,,,,,Designation,,None,,,,,,,cbd23f8b-acc7-4b95-8c31-aabd447fbf6e
GEOMETRYCOLLECTION (POINT (35.834587 33.668514)),27/02/2017,,,,EAMENA-0115945,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Unknown,,,,Not Applicable,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,,,,,,,,,E35N33-42_000188,,,,,,Designation,,None,,,,,,,fb51ef3c-2a9a-4490-9f65-e5f3f66021d7
GEOMETRYCOLLECTION (POINT (35.904055 33.617891)),27/02/2017,,,,EAMENA-0115955,,,Definite,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Islamic (Levant/Arabia),Domestic,,,Definite,Definite,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,Definite,,,E35N33-42,"Islamic, Early (Umayyad/Abbasid/Fatimid) (Levant/Arabia)",,,,,,,,"E35N33-42_000198, Bonatz_2002_45, Mazraat AÃ¯n Qeniye",,,,,,"Designation, Alternative Reference, Toponym",,None,,,,,,,6ae47d02-6ee9-42e0-9744-7b72437f6f6c
GEOMETRYCOLLECTION (POINT (35.857695 33.668047)),27/02/2017,,,,EAMENA-0115944,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Unknown,,,,Not Applicable,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,,,,,,,,,E35N33-42_000187,,,,,,Designation,,None,,,,,,,ffb3b20b-7000-46f8-9eb3-9a520b1d9fc5
GEOMETRYCOLLECTION (POINT (35.822907 33.654756)),27/02/2017,,,,EAMENA-0115951,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Unknown,,,,Not Applicable,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,,,,,,,,,E35N33-42_000194,,,,,,Designation,,None,,,,,,,9356c03e-7328-4d4f-9f72-ceaedb7d58b6
GEOMETRYCOLLECTION (POINT (35.849901 33.619755)),27/02/2017,,,,EAMENA-0115953,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Unknown,,,,Not Applicable,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,,,,,,,,,E35N33-42_000196,,,,,,Designation,,None,,,,,,,97e29b84-3c6c-426e-ae26-51d403b4daf8
GEOMETRYCOLLECTION (POINT (35.919681 33.620786)),27/02/2017,,,,EAMENA-0115956,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Agricultural/Pastoral,,,,High,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,,,,,,,,,E35N33-42_000199,,,,,,Designation,,None,,,,,,,d001ed9f-8d23-4c11-983b-2a60cc66ac6f
GEOMETRYCOLLECTION (POINT (35.866558 33.622798)),27/02/2017,,,,EAMENA-0115954,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Agricultural/Pastoral,,,,High,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,,,,,,,,,E35N33-42_000197,,,,,,Designation,,None,,,,,,,f9a8541f-4e1a-4162-bdd7-10d5c52e2843
GEOMETRYCOLLECTION (POINT (35.882407 33.603573)),27/02/2017,,,,EAMENA-0115958,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Agricultural/Pastoral,,,,Medium,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,,,,,,,,,E35N33-42_000201,,,,,,Designation,,None,,,,,,,b7591dde-98ad-4fe2-86f9-d191cee2413d
GEOMETRYCOLLECTION (POINT (35.974702 33.618043)),27/02/2017,,,,EAMENA-0115957,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Agricultural/Pastoral,,,,High,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,,,,,,,,,E35N33-42_000200,,,,,,Designation,,None,,,,,,,fcae6e50-d98a-46b3-9305-37f92ef2f022
GEOMETRYCOLLECTION (POINT (35.934557 33.631469)),27/02/2017,,,,EAMENA-0115964,,,Definite,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Islamic (Levant/Arabia),Agricultural/Pastoral,,,Definite,High,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,"Islamic, Early (Umayyad/Abbasid/Fatimid) (Levant/Arabia)",,,,,,,,"E35N33-42_000207, Bonatz_2002_2",,,,,,"Designation, Alternative Reference",,None,,,,,,,14fdb237-e8bd-46a1-ba44-2771ccda5ea1
GEOMETRYCOLLECTION (POINT (35.913115 33.605678)),27/02/2017,,,,EAMENA-0115961,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Agricultural/Pastoral,,,,High,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,,,,,,,,,E35N33-42_000204,,,,,,Designation,,None,,,,,,,89306af4-9eb3-4cd4-8f9b-9bf5e0956246
GEOMETRYCOLLECTION (POINT (35.930324 33.631512)),27/02/2017,,,,EAMENA-0115965,,,Definite,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Islamic (Levant/Arabia),Agricultural/Pastoral,,,Definite,High,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,Medium,,,E35N33-42,"Islamic, Early (Umayyad/Abbasid/Fatimid) (Levant/Arabia)",,,,,,,,"E35N33-42_000208, Bonatz_2002_1",,,,,,"Designation, Alternative Reference",,None,,,,,,,8f3c3a48-22b5-4062-b5dd-18be1b6e57c5
GEOMETRYCOLLECTION (POINT (35.939055 33.628409)),27/02/2017,,,,EAMENA-0115962,,,Definite,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Islamic (Levant/Arabia),Agricultural/Pastoral,,,Definite,High,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,"Islamic, Early (Umayyad/Abbasid/Fatimid) (Levant/Arabia)",,,,,,,,"E35N33-42_000205, Bonatz_2002_4",,,,,,"Designation, Alternative Reference",,None,,,,,,,9d607194-fdb5-4bd0-9edc-37cdb82b8f2b
GEOMETRYCOLLECTION (POINT (35.937213 33.630054)),27/02/2017,,,,EAMENA-0115963,,,Definite,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Islamic (Levant/Arabia),Agricultural/Pastoral,,,Definite,High,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,"Islamic, Early (Umayyad/Abbasid/Fatimid) (Levant/Arabia)",,,,,,,,"E35N33-42_000206, Bonatz_2002_3",,,,,,"Designation, Alternative Reference",,None,,,,,,,bd004145-df87-459a-ae71-4a8e10a424d3
