Geometric Place Expression,Assessment Activity Date,Disturbance Date Occurred Before,Disturbance Date Occurred On ,Recommendation Type,EAMENA ID,Datum Type,Threat Probability ,Cultural Period Certainty,Site Feature Arrangement Type,Site Feature Number Type,Heritage Place Resource Instance,Assessment Investigator - Actor,GE Imagery Acquisition Date,Disturbance Date From,Disturbance Date To ,Imagery Acquisition Date,Designation To Date,Disturbance Date Occurred On ,Disturbance Date From,Disturbance Date To ,Land Cover Assessment Date,Maximum Depth/Min Elevation,Tidal Range,Detailed Condition Assessments,Threat Cause Type,Depositional Process,Spatial Coordinates Ref System,Disturbance Cause Assignment Assessor Name - Actor,Overall Site Morphology Type,Overall Site Shape Type,Archaeological From Date,Overall Condition State Type,Assessment Activity Type,Disturbance Cause Certainty ,SH Date to,Measurement Source Type ,Disturbance Cause Category Type,Site Feature Interpretation Number Type,Investigator Role Type,Archaeological To Date,Cultural Period Type,Heritage Place Function,Effect Type,Geometry Qualifier,Cultural Sub-period Certainty,Heritage Place Function Certainty ,Datum Description/EPSG code,Address,Address Type,Administrative Division ,Administrative Division Type,Construction Technique,Material Type,Material Class,Measurement Unit,Measurement Number,Site Feature Interpretation Type,Site Feature Form Type Certainty,Site Feature Shape Type,Country Type,Information Resource,Site Feature Interpretation Certainty,Site Feature Form Type,Google Earth Assessment,Effect Certainty,Minimum Depth/Max Elevation,Wave Climate,Heritage Place Type,Land Cover Type,General Description,Geometry Extent Certainty,SH Date From,Related Geoarchaeology/Palaeolandscape,Dimension Type,Date Inference Making Actor Name,Threat Inference Making Assessor Name - Actor,Built Component,Location Certainty,Disturbance Cause Type ,Overall Archaeological Certainty Value ,Grid ID,Cultural Sub-period Type,Threat Category,Fetch Type,Bedrock Geology Type,Surficial Geology Type,Priority Type,Information Resource Acquisition Date,Designation,Resource Name,Topography Type,Damage Extent Type,AH Date To,Designation From Date,General Description Type,Name Type,Resource Orientation,Cadastral Reference,Disturbance Date Occurred Before,Intervention Activity Type,BP Date To,AH Date From,BP Date From,Restricted Access Record Designation,resourceid
"GEOMETRYCOLLECTION (POLYGON ((35.609412 32.16077, 35.609434 32.160688, 35.609541 32.16062, 35.609745 32.160602, 35.609943 32.160625, 35.61055 32.161093, 35.610619 32.161329, 35.610694 32.161592, 35.610539 32.161828, 35.610217 32.161896, 35.609852 32.161796, 35.609686 32.161637, 35.609546 32.161379, 35.609461 32.16112, 35.609412 32.16077)))","2018-04-04, 2018-04-04",2004-12-30,None,,EAMENA-0184620,,Probable,"Definite, Definite, Definite, Definite","Concentric, Concentric","2 to 5, 100 to 500",,"Dana salameen, Dana salameen",,None,None,,,None,None,None,,,,,Construction,,,None,"Positive/Built Feature, Surface Feature",Straight,,Poor,"Archaeological Assessment (Image Interpretation), Condition Assessment (Image Interpretation)",Definite,,,Agricultural/Pastoral,Unknown,"Government Authority/Staff, Government Authority/Staff",,"Islamic (Levant/Arabia), Islamic (Levant/Arabia), Classical/Pre-Islamic (Levant/Mesopotamia/Iran/Northern Arabia), Islamic (Levant/Arabia)",Unknown,Loss/Removal of Archaeological Material,,"Definite, Definite, Definite, Definite",Negligible,,,,,,,,,,,Unknown,"Definite, Definite","Straight, Unknown",Jordan,,Not Applicable,"Bank/Wall, Scatter","None, None",Definite,,,Archaeological Site,,"b7ab4b01-dacc-47f8-80b9-2ec4337337f8, CPF Jordan Training",High,,,,"None, None, None, None",,,Definite,Clearance (Bulldozing/Levelling),High,E35N32-21,"Islamic, Late (Ottoman) (Levant/Arabia), Islamic, Middle (Fatimid/Ayyubid/Crusader) (Levant/Arabia), Roman Imperial (Levant/Mesopotamia), Islamic, Late (Mamluk/Rasulid) (Levant/Arabia)",Domestic Use,,,,,,,tell dolani,Summit,91-100%,,,"Old ArchesID, Comments",Alternative Reference,,None,2004-12-30,,,,,,02d9b96d-6b18-4084-b0db-5a3e57afec39
"GEOMETRYCOLLECTION (POLYGON ((35.806981 31.803659, 35.806094 31.802808, 35.806798 31.802169, 35.807056 31.8024, 35.807639 31.803179, 35.806981 31.803659)))","2018-06-04, 2020-11-17",,,,EAMENA-0184625,,,Definite,,,,"Mohammad Mubarak, Mohammad Mubarak",,,,,,,,,,,,,,,,,Positive/Built Feature,Semi-circular,,,"Archaeological Assessment (Image Interpretation), Archaeological Assessment (Image Interpretation)",,,,,100 to 500,"Government Authority/Staff, Government Authority/Staff",,Classical/Pre-Islamic (Levant/Mesopotamia/Iran/Northern Arabia),Funerary/Memorial,,,Definite,Definite,,,,,,,,,,,Cemetery,,,Jordan,,Medium,,"None, None",,,,Archaeological Site,,"b85e2d9b-03af-4df7-85ab-1896b09312b1, CPF Jordan Training",High,,,,None,,,Definite,,High,E35N31-44,Roman Imperial (Levant/Mesopotamia),,,,,,,,Hesban Roman Cemetery,Summit,,,,"Old ArchesID, Comments",Toponym,,None,,,,,,,71fff8ac-3e6a-49f6-bae2-086355c8b220
"GEOMETRYCOLLECTION (POLYGON ((35.638368 31.84503, 35.639081 31.845242, 35.639006 31.845481, 35.638237 31.845288, 35.638368 31.84503)))","2018-04-10, 2018-04-10","2004-12-30, 2018-04-10","None, None",,EAMENA-0184621,,"Probable, Possible","Definite, Definite, Definite, Definite, Possible, Definite, Definite","Adjoining, Unknown","1, 6 to 10",,"Dana salameen, Dana salameen",,"None, None","None, None",,,"None, None","None, None","None, None",,,,,"Construction, Temperature/Humidity Change",,,"None, None","Negative/Cut/Dug Feature, Positive/Built Feature, Surface Feature",Rectangular/Square,,Fair,"Archaeological Assessment (Image Interpretation), Condition Assessment (Image Interpretation)","High, High",,,"Domestic Use, Agricultural/Pastoral","2 to 5, 1","Government Authority/Staff, Government Authority/Staff",,"Islamic (Levant/Arabia), Classical/Pre-Islamic (Levant/Mesopotamia/Iran/Northern Arabia), Contemporary Islamic (MENA), Islamic (Levant/Arabia), Contemporary Islamic (MENA), Islamic (Levant/Arabia), Classical/Pre-Islamic (Levant/Mesopotamia/Iran/Northern Arabia)","Domestic, Funerary/Memorial","Covered, Loss/Removal of Archaeological Material, Covered, Collapse/Structural Damage",,"Definite, Definite, Definite, Definite, Possible, Definite, Definite","Definite, Definite",,,,,,,,,,,"Settlement/Habitation Site, Cemetery","Definite, High","Rectangular/Square, Unknown",Jordan,,"Definite, Definite","Structure, Scatter","None, None","High, High, High, High",,,Archaeological Site,,"b7ccd77a-d902-4087-832e-12e07f699811, CPF Jordan Training",High,,,,"None, None, None, None, None, None, None",,,Definite,"Construction, Vegetation/Crops/Trees",High,E35N31-43,"Islamic, Late (Mamluk/Rasulid) (Levant/Arabia), Byzantine (Levant/Mesopotamia), Contemporary Islamic, Early 20th century (MENA), Islamic, Late (Mamluk/Rasulid) (Levant/Arabia), First World War (MENA), Islamic, Early (Umayyad/Abbasid/Fatimid) (Levant/Arabia), Roman Imperial (Levant/Mesopotamia)","Domestic Use, Agricultural/Pastoral",,,,,,,kefrain,Plain/Plateau,61-90%,,,"Old ArchesID, Comments",Toponym,,None,"2004-12-30, 2018-04-10",,,,,,0d0a18ad-ccff-4193-9375-dbfdb656b263
"GEOMETRYCOLLECTION (POLYGON ((35.708592 32.406225, 35.70864 32.406302, 35.708616 32.406331, 35.708581 32.406331, 35.708552 32.406295, 35.708533 32.406247, 35.708592 32.406225)))","2018-06-11, 2018-06-11","2018-06-11, 2018-06-11","None, None",,EAMENA-0184622,,"Probable, Planned",Not Applicable,Isolated,1,,"Khaled Zyout, Khaled Zyout",,"None, None","None, None",,,"None, None","None, None","None, None",,,,,"Construction, Road/Track",,,"None, None",Positive/Built Feature,Rectangular/Square,,Fair,"Condition Assessment (Image Interpretation), Archaeological Assessment (Image Interpretation)","Definite, Definite",,,"Infrastructure/Transport, Domestic Use",1,"Government Authority/Staff, Government Authority/Staff",,Unknown,Funerary/Memorial,"Artefact Displacement, Loss/Removal of Archaeological Material",,,High,,,,,,,,,,,Tomb/Grave/Burial,Definite,Rectangular/Square,Jordan,,High,Structure,"None, None","High, High",,,Archaeological Site,,"1226b1ca-9119-43b6-b2c7-ea36f18b8e2b, CPF Jordan Training",Medium,,,,None,,,Definite,"Road/Track, Construction",High,E35N32-23,,"Domestic Use, Infrastructure/Transport",,,,,,,"Maqam Sheikh Rabaa, مقام الشيخ رباع",Slopes,11-30%,,,"Old ArchesID, Comments","Toponym, Toponym",,None,"2018-06-11, 2018-06-11",,,,,,3c9d08ad-1dfb-4e94-911f-779e4eacaca6
"GEOMETRYCOLLECTION (POLYGON ((36.007892 30.72808, 36.008276 30.72727, 36.008733 30.727322, 36.008324 30.72817, 36.007892 30.72808)))","2018-12-13, 2018-12-13",2004-12-31,None,,EAMENA-0184623,,Possible,Not Applicable,Isolated,1,,"Mohamad Kharabsheh, Mohamad Kharabsheh",,None,None,,,None,None,None,,,,,Clearance (Bulldozing/Levelling),,,None,Negative/Cut/Dug Feature,Unknown,,Unknown,"Archaeological Assessment (Image Interpretation), Condition Assessment (Image Interpretation)",Not Applicable,,,,1,"Government Authority/Staff, Government Authority/Staff",,Unknown,Unknown,,,,Not Applicable,,,,,,,,,,,Unknown,Medium,Unknown,Jordan,,Not Applicable,Depression/Hollow,"None, None",,,,Archaeological Site,,"b7e622ef-fb21-4862-8a12-4d6fd942446a, CPF Jordan Training",Medium,,,,None,,,Medium,Unknown,Medium,E36N30-21,,Industrial/Productive,,,,,,,,Plain/Plateau,Unknown,,,"Old ArchesID, Comments",,,None,2004-12-31,,,,,,9e8e45cb-bf23-473d-9f0b-0b7415097e96
"GEOMETRYCOLLECTION (POLYGON ((35.574147 30.800221, 35.574113 30.800242, 35.574074 30.800284, 35.573999 30.800343, 35.573849 30.800439, 35.573662 30.800511, 35.573555 30.800535, 35.573473 30.800113, 35.573465 30.800066, 35.573372 30.799666, 35.573525 30.799596, 35.573655 30.799572, 35.573839 30.799587, 35.574075 30.799657, 35.574201 30.799727, 35.574251 30.799804, 35.574295 30.799904, 35.574291 30.799971, 35.57425 30.800087, 35.574237 30.800113, 35.574216 30.800146, 35.574175 30.800192, 35.574147 30.800221)))",2018-09-27,,,,EAMENA-0184627,,,"Definite, Definite",,,,Ahmad Marafi,,,,,,,,,,,,,,,,,"Negative/Cut/Dug Feature, Positive/Built Feature",Rectangular/Square,,,Archaeological Assessment (Image Interpretation),,,,,,Government Authority/Staff,,"Classical/Pre-Islamic (Levant/Mesopotamia/Iran/Northern Arabia), Islamic (Levant/Arabia)","Religious, Funerary/Memorial",,,"Definite, Definite","High, High",,,,,,,,,,,,,,Jordan,,,,None,,,,Archaeological Site,,"b93dfa29-0c55-424f-a406-4de25cb48f45, CPF Jordan Training",Definite,,,,"None, None",,,Definite,,High,E35N30-43,"Byzantine (Levant/Mesopotamia), Islamic, Late (Mamluk/Rasulid) (Levant/Arabia)",,,,,,,,QASR ED-DEIR,Summit,,,,"Old ArchesID, Comments",Toponym,,None,,,,,,,a823b2ac-06ef-41bc-890f-bb831cca32d1
"GEOMETRYCOLLECTION (POLYGON ((37.297066 31.999089, 37.296877 31.99918, 37.296729 31.999133, 37.296703 31.999104, 37.29683 31.999007, 37.296877 31.998949, 37.297016 31.998962, 37.297089 31.99902, 37.297066 31.999089)))","2018-10-12, 2018-10-12",2017-10-22,None,,EAMENA-0184624,,Not Applicable,Not Applicable,Clustered,1,,"Aysar Rdaideh, Aysar Rdaideh",,None,None,,,None,None,None,,,,,No Visible/Known,,,None,Positive/Built Feature,Irregular,,Good,"Archaeological Assessment (Image Interpretation), Condition Assessment (Image Interpretation)",High,,,,1,"Government Authority/Staff, Government Authority/Staff",,Unknown,Agricultural/Pastoral,,,,High,,,,,,,,,,,Building/Enclosure,High,Irregular,Jordan,,High,Rubble Spread/Architectural Fragments,"None, None",,,,Archaeological Site,,"b83b60e4-4451-4702-b8ae-164063262b85, CPF Jordan Training",High,,,,None,,,High,No Visible/Known,High,E37N31-34,,Agricultural/Pastoral,,,,,,,ENCLOSURE,Plain/Plateau,Unknown,,,"Old ArchesID, Comments",Alternative Reference,,None,2017-10-22,,,,,,118c43bd-8330-41b7-b85f-24c78349a96a
GEOMETRYCOLLECTION (POINT (35.652543 31.839776)),"2018-03-29, 2018-03-29",2011-01-01,None,,EAMENA-0184626,,Planned,"Definite, Definite, Definite",Unknown,21 to 50,,"Dana salameen, Dana salameen",,None,None,,,None,None,None,,,,,Construction,,,None,Surface Feature,Unknown,,Poor,"Archaeological Assessment (Image Interpretation), Condition Assessment (Image Interpretation)",Definite,,,Agricultural/Pastoral,21 to 50,"Government Authority/Staff, Government Authority/Staff",,"Islamic (Levant/Arabia), Classical/Pre-Islamic (Levant/Mesopotamia/Iran/Northern Arabia), Classical/Pre-Islamic (Levant/Mesopotamia/Iran/Northern Arabia)",Unknown,Loss/Removal of Archaeological Material,,"Definite, Definite, Definite",Not Applicable,,,,,,,,,,,Unknown,Definite,Unknown,Jordan,,Not Applicable,Scatter,"None, None",High,,,Archaeological Site,,"b932d32b-74bd-4d3e-9a1b-eda3ced28911, CPF Jordan Training",Low,,,,"None, None, None",,,High,Clearance (Bulldozing/Levelling),High,E35N31-43,"Islamic, Early (Umayyad/Abbasid/Fatimid) (Levant/Arabia), Roman Imperial, Late (Levant/Mesopotamia), Roman Imperial, Late (Levant/Mesopotamia)",Domestic Use,,,,,,,mashayyadh,Plain/Plateau,91-100%,,,"Old ArchesID, Comments",Toponym,,None,2011-01-01,,,,,,c2634c82-2503-4abb-aee2-8837209931ea
"GEOMETRYCOLLECTION (POLYGON ((37.323526 31.986157, 37.323721 31.986226, 37.323799 31.986338, 37.323743 31.986529, 37.32367 31.986658, 37.323453 31.986718, 37.323251 31.986641, 37.323086 31.986489, 37.323045 31.986376, 37.323151 31.986225, 37.323329 31.986123, 37.323526 31.986157)))","2018-10-26, 2018-10-26",2018-10-15,None,,EAMENA-0184628,,"Possible, Probable",Not Applicable,Overlapping,1,,"Aysar Rdaideh, Aysar Rdaideh",,None,None,,,None,None,None,,,,,"Water Action, Grazing/Animal Movement",,,None,Positive/Built Feature,Irregular,,Good,"Archaeological Assessment (Image Interpretation), Condition Assessment (Image Interpretation)",Medium,,,Agricultural/Pastoral,1,"Government Authority/Staff, Government Authority/Staff",,Unknown,Agricultural/Pastoral,"Collapse/Structural Damage, Artefact Displacement",,,High,,,,,,,,,,,Enclosure,High,Irregular,Jordan,,High,Rubble Spread/Architectural Fragments,"None, None","High, High",,,Archaeological Site,,"b946c552-23d8-436e-9ca2-8fa6bf4384d3, CPF Jordan Training",High,,,,None,,,High,Grazing/Animal Movement,High,E37N31-34,,"Natural, Agricultural/Pastoral",,,,,,,ENCLOSURE,Plain/Plateau,31-60%,,,"Old ArchesID, Comments",Toponym,,None,2018-10-15,,,,,,78a33c18-a302-43bb-87ae-ebafa7b459de
"GEOMETRYCOLLECTION (POLYGON ((37.267805 31.918819, 37.267384 31.919015, 37.267007 31.918935, 37.266766 31.919081, 37.266603 31.918935, 37.266681 31.918833, 37.266887 31.918724, 37.267093 31.918811, 37.267281 31.918695, 37.267462 31.918702, 37.267779 31.91868, 37.267805 31.918819)))","2018-11-19, 2018-11-19","2018-10-15, 2018-10-15","None, None",,EAMENA-0184629,,"Probable, Probable",Not Applicable,Overlapping,1,,"Aysar Rdaideh, Aysar Rdaideh",,"None, None","None, None",,,"None, None","None, None","None, None",,,,,"Grazing/Animal Movement, Water Action",,,"None, None",Positive/Built Feature,Irregular,,Very Bad,"Condition Assessment (Image Interpretation), Archaeological Assessment (Image Interpretation)","High, High",,,"Religious Activities, Natural",1,"Government Authority/Staff, Government Authority/Staff",,Unknown,Agricultural/Pastoral,"Collapse/Structural Damage, Artefact Displacement, Collapse/Structural Damage, Artefact Displacement, Structural Alteration",,,High,,,,,,,,,,,Enclosure,High,Irregular,Jordan,,High,Rubble Spread/Architectural Fragments,"None, None","Medium, Medium, High, High, High",,,Archaeological Site,,"b96a247f-4480-4ff3-ac17-6276f00781c3, CPF Jordan Training",High,,,,None,,,High,"Grazing/Animal Movement, Water Action",High,E37N31-34,,"Agricultural/Pastoral, Natural",,,,,,,ENCLOSURE,Plain/Plateau,61-90%,,,"Old ArchesID, Comments",Toponym,,None,"2018-10-15, 2018-10-15",,,,,,53348eae-96ca-4fc2-a97e-549bb56ca7d7
"GEOMETRYCOLLECTION (POLYGON ((37.331512 31.985642, 37.331549 31.985699, 37.331532 31.98577, 37.331587 31.985814, 37.33159 31.985863, 37.33156 31.985886, 37.331508 31.985877, 37.331504 31.985923, 37.331414 31.985946, 37.33136 31.985905, 37.331289 31.985906, 37.331261 31.985814, 37.331294 31.985717, 37.331354 31.985679, 37.331427 31.985648, 37.331512 31.985642)))","2018-11-05, 2018-11-05",2018-10-14,None,,EAMENA-0184630,,"Possible, Probable",Not Applicable,Overlapping,1,,"Aysar Rdaideh, Aysar Rdaideh",,None,None,,,None,None,None,,,,,"Grazing/Animal Movement, Water Action",,,None,Positive/Built Feature,Irregular,,Very Bad,"Condition Assessment (Image Interpretation), Archaeological Assessment (Image Interpretation)",High,,,Natural,1,"Government Authority/Staff, Government Authority/Staff",,Unknown,Agricultural/Pastoral,"Collapse/Structural Damage, Artefact Displacement, Structural Alteration",,,High,,,,,,,,,,,Enclosure,High,Irregular,Jordan,,High,Rubble Spread/Architectural Fragments,"None, None","High, High, High",,,Archaeological Site,,"b96b80b4-e66c-439c-ab32-1759e41b531f, CPF Jordan Training",High,,,,None,,,High,Water Action,High,E37N31-34,,"Agricultural/Pastoral, Natural",,,,,,,ENCLOSURE,Plain/Plateau,91-100%,,,"Old ArchesID, Comments",Toponym,,None,2018-10-14,,,,,,2790997c-5764-409e-a254-05b22ac756f0
"GEOMETRYCOLLECTION (POLYGON ((37.476818 31.846248, 37.476673 31.846408, 37.476475 31.846554, 37.476261 31.846459, 37.476518 31.846073, 37.476913 31.84608, 37.476818 31.846248)))",2018-11-24,,,,EAMENA-0184635,,,Not Applicable,,,,Aysar Rdaideh,,,,,,,,,,,,,,,,,Unknown,User defined,,,Archaeological Assessment (Image Interpretation),,,,,,Government Authority/Staff,,Unknown,Unknown,,,,Not Applicable,,,,,,,,,,,,,,Jordan,,,,None,,,,Archaeological Site,,"CPF Jordan Training, b9f58d53-4da2-44ba-86c1-3423a2b66fa2",Medium,,,,None,,,Medium,,High,E37N31-34,,,,,,,,,LOOTING,Plain/Plateau,,,,"Comments, Old ArchesID",,,None,,,,,,,c468bcc7-f916-4316-bb94-3e681460ee43
"GEOMETRYCOLLECTION (POLYGON ((37.252676 31.910741, 37.252538 31.910778, 37.252358 31.910625, 37.252349 31.910501, 37.252513 31.910362, 37.25271 31.910333, 37.252864 31.910442, 37.252873 31.910625, 37.252676 31.910741)))","2018-11-21, 2018-11-21",2018-10-15,None,,EAMENA-0184631,,"Possible, Probable, Probable",Not Applicable,Overlapping,1,,"Aysar Rdaideh, Aysar Rdaideh",,None,None,,,None,None,None,,,,,"Road/Track, Grazing/Animal Movement, Water Action",,,None,Positive/Built Feature,Irregular,,Fair,"Archaeological Assessment (Image Interpretation), Condition Assessment (Image Interpretation)",High,,,Natural,1,"Government Authority/Staff, Government Authority/Staff",,Unknown,Agricultural/Pastoral,"Collapse/Structural Damage, Artefact Displacement, Structural Alteration",,,High,,,,,,,,,,,Enclosure,High,Irregular,Jordan,,High,Rubble Spread/Architectural Fragments,"None, None","High, High, Medium",,,Archaeological Site,,"b9a152b3-2ba5-4e88-9ce0-adde7691dac9, CPF Jordan Training",High,,,,None,,,High,Water Action,High,E37N31-34,,"Infrastructure/Transport, Agricultural/Pastoral, Natural",,,,,,,ENCLOSURE,Plain/Plateau,31-60%,,,"Old ArchesID, Comments",Toponym,,None,2018-10-15,,,,,,14940a59-dd49-4ac6-bc33-9def01b56824
"GEOMETRYCOLLECTION (POLYGON ((35.756944 32.284159, 35.757126 32.284184, 35.757131 32.284295, 35.757029 32.284363, 35.756901 32.284411, 35.75685 32.284479, 35.756783 32.284495, 35.756544 32.284386, 35.756455 32.284286, 35.756372 32.284232, 35.756335 32.284157, 35.756346 32.284118, 35.756458 32.284125, 35.756568 32.284155, 35.756635 32.284155, 35.75678 32.284127, 35.756882 32.28413, 35.756944 32.284159)))","2018-05-10, 2018-05-10","2018-05-10, 2018-05-10, 2018-05-10, 2018-05-10","None, None, None, None",,EAMENA-0184632,,"Probable, Probable, Possible, Probable","Definite, Possible, Definite","Dispersed, Dispersed, Dispersed","2 to 5, 1, 2 to 5",,"Khaled Zyout, Khaled Zyout",,"None, None, None, None","None, None, None, None",,,"None, None, None, None","None, None, None, None","None, None, None, None",,,,,"Ploughing, Road/Track, Vegetation/Crops/Trees, Clearance (Bulldozing/Levelling)",,,"None, None, None, None","Negative/Cut/Dug Feature, Positive/Built Feature, Surface Feature",Irregular,,Very Bad,"Condition Assessment (Image Interpretation), Archaeological Assessment (Image Interpretation)","Definite, Definite, High, Definite",,,"Agricultural/Pastoral, Agricultural/Pastoral, Infrastructure/Transport, Agricultural/Pastoral","2 to 5, 2 to 5, 1","Government Authority/Staff, Government Authority/Staff",,"Classical/Pre-Islamic (Levant/Mesopotamia/Iran/Northern Arabia), Classical/Pre-Islamic (Levant/Mesopotamia/Iran/Northern Arabia), Contemporary Islamic (MENA)",Unknown,"Artefact Displacement, Alteration of Terrain, Alteration of Terrain, Loss/Removal of Archaeological Material",,"Definite, Possible, Definite",Low,,,,,,,,,,,"House/Dwelling, Unknown, Unknown","Definite, Definite, Definite","Irregular, Unknown, Rectangular/Square",Jordan,,"High, Not Applicable, Not Applicable","Rubble Spread/Architectural Fragments, Cave, Structure","None, None","High, Definite, Low, Low",,,Archaeological Site,,"b9cd6acb-1b84-4f04-87ed-a328f12c5be2, CPF Jordan Training",Medium,,,,"None, None, None",,,Definite,"Ploughing, Clearance (Hand), Road/Track, Vegetation/Crops/Trees",High,E35N32-24,"Byzantine (Levant/Mesopotamia), Roman Imperial (Levant/Mesopotamia), First World War (MENA)","Agricultural/Pastoral, Infrastructure/Transport, Agricultural/Pastoral, Agricultural/Pastoral",,,,,,,"DALLAFE, الدلافة",Plain/Plateau,61-90%,,,"Old ArchesID, Comments","Toponym, Toponym",,None,"2018-05-10, 2018-05-10, 2018-05-10, 2018-05-10",,,,,,c009802c-74e1-4193-9e26-b6167daf8c86
"GEOMETRYCOLLECTION (POLYGON ((37.286823 31.986357, 37.286832 31.986386, 37.286769 31.986417, 37.286731 31.986424, 37.286696 31.986388, 37.286726 31.986357, 37.28678 31.98634, 37.286823 31.986357)))","2018-11-05, 2018-11-05",2018-10-14,None,,EAMENA-0184633,,Possible,Not Applicable,Clustered,1,,"Aysar Rdaideh, Aysar Rdaideh",,None,None,,,None,None,None,,,,,Grazing/Animal Movement,,,None,Positive/Built Feature,Irregular,,Good,"Archaeological Assessment (Image Interpretation), Condition Assessment (Image Interpretation)",Not Applicable,,,,1,"Government Authority/Staff, Government Authority/Staff",,Unknown,Unknown,,,,Not Applicable,,,,,,,,,,,Unknown,Not Applicable,Irregular,Jordan,,Not Applicable,Unknown,"None, None",,,,Archaeological Site,,"12309357-fde8-4372-b2c5-4cb41269ef6e, CPF Jordan Training",High,,,,None,,,High,No Visible/Known,High,E37N31-34,,Agricultural/Pastoral,,,,,,,رجم',Plain/Plateau,No Visible/Known,,,"Old ArchesID, Comments",Toponym,,None,2018-10-14,,,,,,6d763919-32fd-4207-817a-6c4e892dfbce
"GEOMETRYCOLLECTION (POLYGON ((37.475429 31.845896, 37.475283 31.845918, 37.475094 31.845823, 37.475103 31.84564, 37.475257 31.845524, 37.475412 31.845509, 37.475549 31.845662, 37.475549 31.845845, 37.475429 31.845896)))","2018-11-24, 2018-11-24","2018-10-15, 2018-10-15","None, None",,EAMENA-0184634,,"Probable, Probable",Not Applicable,Overlapping,1,,"Aysar Rdaideh, Aysar Rdaideh",,"None, None","None, None",,,"None, None","None, None","None, None",,,,,"Grazing/Animal Movement, Road/Track",,,"None, None",Positive/Built Feature,Semi-circular,,Poor,"Condition Assessment (Image Interpretation), Archaeological Assessment (Image Interpretation)","High, High",,,"Agricultural/Pastoral, Maritime",1,"Government Authority/Staff, Government Authority/Staff",,Unknown,Agricultural/Pastoral,"Collapse/Structural Damage, Artefact Displacement, Collapse/Structural Damage, Artefact Displacement, Structural Alteration",,,High,,,,,,,,,,,Enclosure,High,Semi-circular,Jordan,,High,Rubble Spread/Architectural Fragments,"None, None","High, High, High, High, High",,,Archaeological Site,,"b9dff2e6-faec-4c7f-9bf2-883d7ca041ca, CPF Jordan Training",High,,,,None,,,High,"Grazing/Animal Movement, Road/Track",High,E37N31-34,,"Agricultural/Pastoral, Infrastructure/Transport",,,,,,,ENCLOSURE,Plain/Plateau,61-90%,,,"Old ArchesID, Comments",,,None,"2018-10-15, 2018-10-15",,,,,,541b82ae-91f1-46f0-8d82-cd88d5969dcf
